text,intents
"Hello, I'm trying to take a train on Wednesday that leaves from Broxbourne. Can you help me book a ticket?",find_train
I want to board a train on Thursday. Can you help me with that?,find_train
"Yes, what is the reference number? I also need a train that departs from Cambridge by 12:30 can you assist with that?",find_train
Yes I also need to find a train out of Cambridge that arrives by 12:30 in norwich.,find_train
I'd like to find a train to peterborough.,find_train
Can you find a train for me as well?,find_train
I am looking for a train to Cambridge from Kings Lynn.,find_train
Thanks. Will you be able to book me that train?,find_train
"I need a train into cambridge on wednesday, please.",find_train
I also need a train that leaves after 17:00 on friday departing from cambridge.,find_train
I also need train tickets.,find_train
I am also looking for a train.,find_train
I need a train to stansted airport from cambridge please.,find_train
I'm looking for a train to anywhere on Monday,find_train
I need a Tuesday train to from Peterbourough.,find_train
Yes I need at train arriving by 08:45 to Cambridge.,find_train
I am departing from leicester,find_train
No thank you. I'm looking for a train that is departing from Birmingham New Street heading to Cambridge.,find_train
Great. I also need a train to Cambridge on Sunday.,find_train
"Yeah, I need a train on Sunday.",find_train
I am looking for a train.,find_train
"Thank you. Yeah, I'm also looking for find a train out of Cambridge that will arrive by 11:15.",find_train
I need a train departing Cambridge on Wednesday.,find_train
I would like a train into Cambridge from Stevenage.,find_train
Is there a train that arrives by 15:15 from Cambridge?,find_train
Yes. I need a train that leaves Cambridge and goes to Bishops Stortford.,find_train
That won't be necessary. I just need to look for a train now.,find_train
Can you help me find a train departing from cambridge going to stevenage?,find_train
"Alright, would you also be able to help me find a train? I'm looking to leave on Friday.",find_train
"Yes I also need the train id, departure time and travel time.",find_train
"Hello, can you find me a train to Cambridge on Thursday?",find_train
What train can I take to get to Cambridge from Birmingham New Street?,find_train
I need a train that leaves after 13:30 saturday afternoon please.,find_train
I need a train leaving Cambridge on Sunday.,find_train
I will take care of that myself. Could you find me a train going to norwich arriving by 12:45?,find_train
I am also looking for a train.,find_train
Can you help me find a train departing from Leicester?,find_train
No thanks. Can I have to train id and price?,find_train
Will the train arrive at Cambridge by 08:00?,find_train
Thank you. I also need to find a train departing from Leicester.,find_train
I will need to take a train from Leicester on the same day as my hotel booking.,find_train
Can you get me a train leaving after 18:15 departing from cambridge?,find_train
Can you book a train for me? I need to leave after 16:00 on sunday.,find_train
I am looking for a train from London Kings Cross to Cambridge. I need to leave after 15:15 on Friday.,find_train
Yes I need to find a train on Friday going to Cambridge from Norwich and arriving by 12:45.,find_train
I need to find a train from Cambridge.,find_train
I also needs a train that leaves after 13:00 on friday.,find_train
I need help finding a train leaving cambridge after 15:30.,find_train
I am planning a trip in Cambridge,find_train
I'm also looking for a trail which will arrive by 16:15 in cambridge.,find_train
I need a train that leaves on Sunday from London Liverpool Street.,find_train
I'm looking for a train on Saturday that will take me into cambridge.,find_train
"I need an information on a train from Cambridge to Ely, please.",find_train
Thank you. Can you also help me find a train from London Kings Cross leaving sometime after 13:15?,find_train
I need a hotel or guest house in Cambridge please.,find_train
I would like to book a train to Cambridge.,find_train
"Yes, I am looking for information. Can you help me find a train?",find_train
"Thank you for that. Also, I need to book a train leaving from Cambridge.",find_train
What trains will leave from cambrige and arrive by 13:00?,find_train
"Hello, I am looking to book a train departing from Cambridge going to Bishops Stortford.",find_train
I need help finding a train for Thursday.,find_train
Norwich. I need to get to Cambridge by 12:30.,find_train
Can I please book a train to bishops stortford on saturday?,find_train
I need a train that leaves after 15:00 on Tuesday.,find_train
I also need a train that is leaving on monday and should depart from leicester.,find_train
Great can I also get a train going to leicester and arriving by 11:45?,find_train
Can you find me a train from Stansted Airport?,find_train
"Hi, I'm heading to birmingham new street so please find me a train that leaves on Friday",find_train
I need a train to Peterborough on Monday.,find_train
I would also like to book a train please.,find_train
Will I be able to get out of Cambridge by train on Thursday?,find_train
I'm also looking for a train to get to cambridge. I'll be departing from leicester.,find_train
I would like a train to stansted airport by 11:00,find_train
I'd like to depart from Stevenage after 19:45.,find_train
I'm looking to book a train that will depart out of Cambridge. Can you give me information about trains that leave Cambridge and arrive in Norwich?,find_train
"Great. I am also looking train schedules, leaving from Stevanage and going to Cambridge.",find_train
"Actually, can you find a train to birmingham new street for me? I need to leave after 19:45.",find_train
I'm looking for a train from Cambridge.,find_train
I need a train leaving cambridge on thursday.,find_train
Morning! I need a train departing from kings lynn.,find_train
Can I take a train from stevenage on tuesday?,find_train
I am looking for information in Cambridge,find_train
I am looking for a train departing from Leicester and going to Cambridge on Saturday.,find_train
"Hi I need to know which train will take me to Cambridge on Monday, can you help me?",find_train
"I just need the reference number, please.",find_train
I need a train to Cambridge.,find_train
"Hi, I'm looking for a train for my upcoming trip to Cambridge. Can you help me find one?",find_train
